antecedents,consequents,support,confidence,lift
"frozenset({'Income_Med', 'Total_Spent_Med', 'Response_0', 'NumWebPurchases_Med'})",frozenset({'Engagement_Score_Med'}),0.06964285714285715,0.7572815533980582,2.5508431272355647
"frozenset({'Income_Med', 'Total_Spent_Med', 'NumWebPurchases_Med', 'Engagement_Score_Med'})",frozenset({'Response_0'}),0.06964285714285715,0.9069767441860465,1.0659118084872738
"frozenset({'Income_Med', 'Response_0', 'NumWebPurchases_Med', 'Engagement_Score_Med'})",frozenset({'Total_Spent_Med'}),0.06964285714285715,0.9570552147239263,2.877588833532342
"frozenset({'Engagement_Score_Med', 'Total_Spent_Med', 'Response_0', 'NumWebPurchases_Med'})",frozenset({'Income_Med'}),0.06964285714285715,0.6070038910505837,1.8226390294280264
"frozenset({'Income_Med', 'Total_Spent_Med', 'Response_0', 'Engagement_Score_Med'})",frozenset({'NumWebPurchases_Med'}),0.06964285714285715,0.7090909090909091,1.8999565028273162
"frozenset({'Income_Med', 'Total_Spent_Med', 'NumWebPurchases_Med'})","frozenset({'Engagement_Score_Med', 'Response_0'})",0.06964285714285715,0.6782608695652175,2.7775216596454975
"frozenset({'Income_Med', 'Response_0', 'NumWebPurchases_Med'})","frozenset({'Engagement_Score_Med', 'Total_Spent_Med'})",0.06964285714285715,0.6341463414634146,3.5690648363770068
"frozenset({'Income_Med', 'NumWebPurchases_Med', 'Engagement_Score_Med'})","frozenset({'Total_Spent_Med', 'Response_0'})",0.06964285714285715,0.8715083798882682,2.9895540137055447
"frozenset({'Total_Spent_Med', 'Response_0', 'NumWebPurchases_Med'})","frozenset({'Income_Med', 'Engagement_Score_Med'})",0.06964285714285715,0.4601769911504425,4.042339059517613
"frozenset({'Engagement_Score_Med', 'Total_Spent_Med', 'NumWebPurchases_Med'})","frozenset({'Income_Med', 'Response_0'})",0.06964285714285715,0.5270270270270271,1.7593748741289728
"frozenset({'Engagement_Score_Med', 'Response_0', 'NumWebPurchases_Med'})","frozenset({'Income_Med', 'Total_Spent_Med'})",0.06964285714285715,0.3929471032745592,1.8847998101392132
"frozenset({'Income_Med', 'Total_Spent_Med', 'Response_0'})","frozenset({'Engagement_Score_Med', 'NumWebPurchases_Med'})",0.06964285714285715,0.37410071942446044,1.7136720071795324
"frozenset({'Income_Med', 'Total_Spent_Med', 'Engagement_Score_Med'})","frozenset({'Response_0', 'NumWebPurchases_Med'})",0.06964285714285715,0.65,2.1348973607038126
"frozenset({'Income_Med', 'Response_0', 'Engagement_Score_Med'})","frozenset({'Total_Spent_Med', 'NumWebPurchases_Med'})",0.06964285714285715,0.6666666666666666,3.8389031705227077
"frozenset({'Engagement_Score_Med', 'Total_Spent_Med', 'Response_0'})","frozenset({'Income_Med', 'NumWebPurchases_Med'})",0.06964285714285715,0.4482758620689655,3.6647369745784046
"frozenset({'Income_Med', 'NumWebPurchases_Med'})","frozenset({'Engagement_Score_Med', 'Total_Spent_Med', 'Response_0'})",0.06964285714285715,0.5693430656934307,3.6647369745784046
"frozenset({'Total_Spent_Med', 'NumWebPurchases_Med'})","frozenset({'Income_Med', 'Response_0', 'Engagement_Score_Med'})",0.06964285714285715,0.40102827763496146,3.8389031705227077
"frozenset({'Response_0', 'NumWebPurchases_Med'})","frozenset({'Income_Med', 'Total_Spent_Med', 'Engagement_Score_Med'})",0.06964285714285715,0.22873900293255134,2.1348973607038126
"frozenset({'Engagement_Score_Med', 'NumWebPurchases_Med'})","frozenset({'Income_Med', 'Total_Spent_Med', 'Response_0'})",0.06964285714285715,0.31901840490797545,1.7136720071795324
"frozenset({'Income_Med', 'Total_Spent_Med'})","frozenset({'Engagement_Score_Med', 'Response_0', 'NumWebPurchases_Med'})",0.06964285714285715,0.3340471092077088,1.8847998101392134
"frozenset({'Income_Med', 'Response_0'})","frozenset({'Engagement_Score_Med', 'Total_Spent_Med', 'NumWebPurchases_Med'})",0.06964285714285715,0.23248882265275708,1.7593748741289725
"frozenset({'Income_Med', 'Engagement_Score_Med'})","frozenset({'Total_Spent_Med', 'Response_0', 'NumWebPurchases_Med'})",0.06964285714285715,0.611764705882353,4.042339059517613
"frozenset({'Total_Spent_Med', 'Response_0'})","frozenset({'Income_Med', 'NumWebPurchases_Med', 'Engagement_Score_Med'})",0.06964285714285715,0.23889739663093415,2.9895540137055447
"frozenset({'Engagement_Score_Med', 'Total_Spent_Med'})","frozenset({'Income_Med', 'Response_0', 'NumWebPurchases_Med'})",0.06964285714285715,0.39195979899497485,3.5690648363770068
"frozenset({'Engagement_Score_Med', 'Response_0'})","frozenset({'Income_Med', 'Total_Spent_Med', 'NumWebPurchases_Med'})",0.06964285714285715,0.28519195612431447,2.7775216596454975
frozenset({'NumWebPurchases_Med'}),"frozenset({'Income_Med', 'Total_Spent_Med', 'Response_0', 'Engagement_Score_Med'})",0.06964285714285715,0.18660287081339713,1.8999565028273162
frozenset({'Income_Med'}),"frozenset({'Engagement_Score_Med', 'Total_Spent_Med', 'Response_0', 'NumWebPurchases_Med'})",0.06964285714285715,0.2091152815013405,1.8226390294280264
frozenset({'Total_Spent_Med'}),"frozenset({'Income_Med', 'Response_0', 'NumWebPurchases_Med', 'Engagement_Score_Med'})",0.06964285714285715,0.20939597315436242,2.8775888335323425
frozenset({'Response_0'}),"frozenset({'Income_Med', 'Total_Spent_Med', 'NumWebPurchases_Med', 'Engagement_Score_Med'})",0.06964285714285715,0.08184679958027283,1.065911808487274
frozenset({'Engagement_Score_Med'}),"frozenset({'Income_Med', 'Total_Spent_Med', 'Response_0', 'NumWebPurchases_Med'})",0.06964285714285715,0.23458646616541354,2.5508431272355647
"frozenset({'NumWebPurchases_Low', 'Total_Spent_Low', 'Recency_High', 'Income_Low'})",frozenset({'Response_0'}),0.06741071428571428,0.9805194805194803,1.152341886864447
"frozenset({'NumWebPurchases_Low', 'Total_Spent_Low', 'Recency_High', 'Response_0'})",frozenset({'Income_Low'}),0.06741071428571428,0.733009708737864,2.1980478548498197
"frozenset({'NumWebPurchases_Low', 'Recency_High', 'Response_0', 'Income_Low'})",frozenset({'Total_Spent_Low'}),0.06741071428571428,0.94375,2.8262032085561497
"frozenset({'Total_Spent_Low', 'Recency_High', 'Response_0', 'Income_Low'})",frozenset({'NumWebPurchases_Low'}),0.06741071428571428,0.8296703296703296,2.3949246629659
"frozenset({'NumWebPurchases_Low', 'Total_Spent_Low', 'Recency_High'})","frozenset({'Response_0', 'Income_Low'})",0.06741071428571428,0.722488038277512,2.448370961787635
"frozenset({'NumWebPurchases_Low', 'Total_Spent_Low', 'Response_0'})","frozenset({'Recency_High', 'Income_Low'})",0.06741071428571428,0.25208681135225375,2.3333655265663156
"frozenset({'NumWebPurchases_Low', 'Recency_High', 'Income_Low'})","frozenset({'Total_Spent_Low', 'Response_0'})",0.06741071428571428,0.9263803680981594,2.998687896733926
"frozenset({'NumWebPurchases_Low', 'Response_0', 'Income_Low'})","frozenset({'Total_Spent_Low', 'Recency_High'})",0.06741071428571428,0.31392931392931395,2.881974029515013
"frozenset({'NumWebPurchases_Low', 'Recency_High', 'Response_0'})","frozenset({'Total_Spent_Low', 'Income_Low'})",0.06741071428571428,0.5741444866920152,2.1761144673267583
"frozenset({'Total_Spent_Low', 'Recency_High', 'Income_Low'})","frozenset({'NumWebPurchases_Low', 'Response_0'})",0.06741071428571428,0.8074866310160428,2.4983011788341654
"frozenset({'Total_Spent_Low', 'Response_0', 'Income_Low'})","frozenset({'NumWebPurchases_Low', 'Recency_High'})",0.06741071428571428,0.2811918063314711,2.350259873815281
"frozenset({'Total_Spent_Low', 'Recency_High', 'Response_0'})","frozenset({'NumWebPurchases_Low', 'Income_Low'})",0.06741071428571428,0.6317991631799164,2.716372601771617
"frozenset({'Recency_High', 'Response_0', 'Income_Low'})","frozenset({'NumWebPurchases_Low', 'Total_Spent_Low'})",0.06741071428571428,0.6425531914893616,2.2489361702127657
"frozenset({'NumWebPurchases_Low', 'Total_Spent_Low'})","frozenset({'Recency_High', 'Response_0', 'Income_Low'})",0.06741071428571428,0.2359375,2.2489361702127657
"frozenset({'NumWebPurchases_Low', 'Income_Low'})","frozenset({'Total_Spent_Low', 'Recency_High', 'Response_0'})",0.06741071428571428,0.28982725527831094,2.716372601771617
"frozenset({'NumWebPurchases_Low', 'Recency_High'})","frozenset({'Total_Spent_Low', 'Response_0', 'Income_Low'})",0.06741071428571428,0.5634328358208954,2.3502598738152805
"frozenset({'NumWebPurchases_Low', 'Response_0'})","frozenset({'Total_Spent_Low', 'Recency_High', 'Income_Low'})",0.06741071428571428,0.20856353591160218,2.4983011788341654
"frozenset({'Total_Spent_Low', 'Income_Low'})","frozenset({'NumWebPurchases_Low', 'Recency_High', 'Response_0'})",0.06741071428571428,0.25549915397631134,2.1761144673267583
"frozenset({'Total_Spent_Low', 'Recency_High'})","frozenset({'NumWebPurchases_Low', 'Response_0', 'Income_Low'})",0.06741071428571428,0.6188524590163934,2.881974029515013
"frozenset({'Total_Spent_Low', 'Response_0'})","frozenset({'NumWebPurchases_Low', 'Recency_High', 'Income_Low'})",0.06741071428571428,0.21820809248554912,2.9986878967339266
"frozenset({'Recency_High', 'Income_Low'})","frozenset({'NumWebPurchases_Low', 'Total_Spent_Low', 'Response_0'})",0.06741071428571428,0.6239669421487603,2.3333655265663156
"frozenset({'Response_0', 'Income_Low'})","frozenset({'NumWebPurchases_Low', 'Total_Spent_Low', 'Recency_High'})",0.06741071428571428,0.22844175491679272,2.448370961787635
frozenset({'NumWebPurchases_Low'}),"frozenset({'Total_Spent_Low', 'Recency_High', 'Response_0', 'Income_Low'})",0.06741071428571428,0.19458762886597938,2.3949246629659
frozenset({'Total_Spent_Low'}),"frozenset({'NumWebPurchases_Low', 'Recency_High', 'Response_0', 'Income_Low'})",0.06741071428571428,0.2018716577540107,2.8262032085561497
frozenset({'Income_Low'}),"frozenset({'NumWebPurchases_Low', 'Total_Spent_Low', 'Recency_High', 'Response_0'})",0.06741071428571428,0.20214190093708165,2.1980478548498197
frozenset({'Response_0'}),"frozenset({'NumWebPurchases_Low', 'Total_Spent_Low', 'Recency_High', 'Income_Low'})",0.06741071428571428,0.07922350472193074,1.152341886864447
"frozenset({'NumWebPurchases_Low', 'Total_Spent_Low', 'Recency_Low', 'Income_Low'})",frozenset({'Response_0'}),0.06428571428571428,0.8622754491017963,1.0133772329423
"frozenset({'NumWebPurchases_Low', 'Total_Spent_Low', 'Recency_Low', 'Response_0'})",frozenset({'Income_Low'}),0.06428571428571428,0.7461139896373057,2.2373431550034337
"frozenset({'NumWebPurchases_Low', 'Recency_Low', 'Response_0', 'Income_Low'})",frozenset({'Total_Spent_Low'}),0.06428571428571428,0.9536423841059603,2.8558274604242664
"frozenset({'Total_Spent_Low', 'Recency_Low', 'Response_0', 'Income_Low'})",frozenset({'NumWebPurchases_Low'}),0.06428571428571428,0.8944099378881988,2.5818018825638727
"frozenset({'NumWebPurchases_Low', 'Total_Spent_Low', 'Income_Low'})","frozenset({'Recency_Low', 'Response_0'})",0.06428571428571428,0.2909090909090909,1.1158156911581567
"frozenset({'NumWebPurchases_Low', 'Total_Spent_Low', 'Recency_Low'})","frozenset({'Response_0', 'Income_Low'})",0.06428571428571428,0.6605504587155963,2.238476592319116
"frozenset({'NumWebPurchases_Low', 'Total_Spent_Low', 'Response_0'})","frozenset({'Recency_Low', 'Income_Low'})",0.06428571428571428,0.2404006677796327,2.1454083499058854
"frozenset({'NumWebPurchases_Low', 'Recency_Low', 'Income_Low'})","frozenset({'Total_Spent_Low', 'Response_0'})",0.06428571428571428,0.8275862068965516,2.6788917679888375
"frozenset({'NumWebPurchases_Low', 'Response_0', 'Income_Low'})","frozenset({'Total_Spent_Low', 'Recency_Low'})",0.06428571428571428,0.2993762993762994,2.682411642411642
"frozenset({'NumWebPurchases_Low', 'Recency_Low', 'Response_0'})","frozenset({'Total_Spent_Low', 'Income_Low'})",0.06428571428571428,0.6288209606986899,2.383348480482344
"frozenset({'Total_Spent_Low', 'Recency_Low', 'Income_Low'})","frozenset({'NumWebPurchases_Low', 'Response_0'})",0.06428571428571428,0.7384615384615384,2.284742881427964
"frozenset({'Total_Spent_Low', 'Response_0', 'Income_Low'})","frozenset({'NumWebPurchases_Low', 'Recency_Low'})",0.06428571428571428,0.2681564245810055,2.3014191228408136
"frozenset({'Total_Spent_Low', 'Recency_Low', 'Response_0'})","frozenset({'NumWebPurchases_Low', 'Income_Low'})",0.06428571428571428,0.6728971962616822,2.8930704791289217
"frozenset({'Recency_Low', 'Response_0', 'Income_Low'})","frozenset({'NumWebPurchases_Low', 'Total_Spent_Low'})",0.06428571428571428,0.730964467005076,2.558375634517766
"frozenset({'NumWebPurchases_Low', 'Total_Spent_Low'})","frozenset({'Recency_Low', 'Response_0', 'Income_Low'})",0.06428571428571428,0.22499999999999998,2.558375634517766
"frozenset({'NumWebPurchases_Low', 'Income_Low'})","frozenset({'Total_Spent_Low', 'Recency_Low', 'Response_0'})",0.06428571428571428,0.27639155470249516,2.8930704791289217
"frozenset({'NumWebPurchases_Low', 'Recency_Low'})","frozenset({'Total_Spent_Low', 'Response_0', 'Income_Low'})",0.06428571428571428,0.5517241379310344,2.3014191228408136
"frozenset({'NumWebPurchases_Low', 'Response_0'})","frozenset({'Total_Spent_Low', 'Recency_Low', 'Income_Low'})",0.06428571428571428,0.19889502762430936,2.284742881427964
"frozenset({'Total_Spent_Low', 'Income_Low'})","frozenset({'NumWebPurchases_Low', 'Recency_Low', 'Response_0'})",0.06428571428571428,0.24365482233502536,2.3833484804823444
"frozenset({'Total_Spent_Low', 'Recency_Low'})","frozenset({'NumWebPurchases_Low', 'Response_0', 'Income_Low'})",0.06428571428571428,0.576,2.682411642411642
"frozenset({'Total_Spent_Low', 'Response_0'})","frozenset({'NumWebPurchases_Low', 'Recency_Low', 'Income_Low'})",0.06428571428571428,0.20809248554913293,2.6788917679888375
"frozenset({'Recency_Low', 'Income_Low'})","frozenset({'NumWebPurchases_Low', 'Total_Spent_Low', 'Response_0'})",0.06428571428571428,0.5737051792828685,2.1454083499058854
"frozenset({'Response_0', 'Income_Low'})","frozenset({'NumWebPurchases_Low', 'Total_Spent_Low', 'Recency_Low'})",0.06428571428571428,0.21785173978819966,2.238476592319116
"frozenset({'Recency_Low', 'Response_0'})","frozenset({'NumWebPurchases_Low', 'Total_Spent_Low', 'Income_Low'})",0.06428571428571428,0.24657534246575338,1.1158156911581567
frozenset({'NumWebPurchases_Low'}),"frozenset({'Total_Spent_Low', 'Recency_Low', 'Response_0', 'Income_Low'})",0.06428571428571428,0.18556701030927833,2.5818018825638727
frozenset({'Total_Spent_Low'}),"frozenset({'NumWebPurchases_Low', 'Recency_Low', 'Response_0', 'Income_Low'})",0.06428571428571428,0.1925133689839572,2.855827460424266
frozenset({'Income_Low'}),"frozenset({'NumWebPurchases_Low', 'Total_Spent_Low', 'Recency_Low', 'Response_0'})",0.06428571428571428,0.19277108433734938,2.2373431550034333
frozenset({'Response_0'}),"frozenset({'NumWebPurchases_Low', 'Total_Spent_Low', 'Recency_Low', 'Income_Low'})",0.06428571428571428,0.07555089192025183,1.0133772329423
"frozenset({'NumWebPurchases_Low', 'Total_Spent_Low', 'Recency_Med', 'Income_Low'})",frozenset({'Response_0'}),0.071875,0.925287356321839,1.0874311008189503
"frozenset({'NumWebPurchases_Low', 'Total_Spent_Low', 'Response_0', 'Income_Low'})",frozenset({'Recency_Med'}),0.071875,0.3530701754385965,1.0819113447092423
"frozenset({'NumWebPurchases_Low', 'Total_Spent_Low', 'Recency_Med', 'Response_0'})",frozenset({'Income_Low'}),0.071875,0.8049999999999999,2.413922356091031
"frozenset({'NumWebPurchases_Low', 'Recency_Med', 'Response_0', 'Income_Low'})",frozenset({'Total_Spent_Low'}),0.071875,0.9470588235294117,2.836111984900912
"frozenset({'Recency_Med', 'Total_Spent_Low', 'Response_0', 'Income_Low'})",frozenset({'NumWebPurchases_Low'}),0.071875,0.8298969072164948,2.3955787012434904
"frozenset({'NumWebPurchases_Low', 'Total_Spent_Low', 'Income_Low'})","frozenset({'Recency_Med', 'Response_0'})",0.071875,0.32525252525252524,1.1455434851661266
"frozenset({'NumWebPurchases_Low', 'Total_Spent_Low', 'Recency_Med'})","frozenset({'Response_0', 'Income_Low'})",0.071875,0.755868544600939,2.5614909832164954
"frozenset({'NumWebPurchases_Low', 'Total_Spent_Low', 'Response_0'})","frozenset({'Recency_Med', 'Income_Low'})",0.071875,0.2687813021702838,2.370354790793054
"frozenset({'NumWebPurchases_Low', 'Recency_Med', 'Income_Low'})","frozenset({'Total_Spent_Low', 'Response_0'})",0.071875,0.8749999999999999,2.8323699421965314
"frozenset({'NumWebPurchases_Low', 'Response_0', 'Income_Low'})","frozenset({'Recency_Med', 'Total_Spent_Low'})",0.071875,0.33471933471933474,2.9518555502807473
"frozenset({'NumWebPurchases_Low', 'Recency_Med', 'Response_0'})","frozenset({'Total_Spent_Low', 'Income_Low'})",0.071875,0.6939655172413792,2.6302584748235014
"frozenset({'Recency_Med', 'Total_Spent_Low', 'Income_Low'})","frozenset({'NumWebPurchases_Low', 'Response_0'})",0.071875,0.770334928229665,2.3833566840254825
"frozenset({'Total_Spent_Low', 'Response_0', 'Income_Low'})","frozenset({'NumWebPurchases_Low', 'Recency_Med'})",0.071875,0.2998137802607076,2.7189589788825304
"frozenset({'Recency_Med', 'Total_Spent_Low', 'Response_0'})","frozenset({'NumWebPurchases_Low', 'Income_Low'})",0.071875,0.6736401673640167,2.8962648270545053
"frozenset({'Recency_Med', 'Response_0', 'Income_Low'})","frozenset({'NumWebPurchases_Low', 'Total_Spent_Low'})",0.071875,0.7030567685589519,2.460698689956332
"frozenset({'NumWebPurchases_Low', 'Total_Spent_Low'})","frozenset({'Recency_Med', 'Response_0', 'Income_Low'})",0.071875,0.2515625,2.4606986899563323
"frozenset({'NumWebPurchases_Low', 'Income_Low'})","frozenset({'Recency_Med', 'Total_Spent_Low', 'Response_0'})",0.071875,0.30902111324376197,2.8962648270545057
"frozenset({'NumWebPurchases_Low', 'Recency_Med'})","frozenset({'Total_Spent_Low', 'Response_0', 'Income_Low'})",0.071875,0.6518218623481781,2.7189589788825304
"frozenset({'NumWebPurchases_Low', 'Response_0'})","frozenset({'Recency_Med', 'Total_Spent_Low', 'Income_Low'})",0.071875,0.22237569060773477,2.3833566840254825
"frozenset({'Total_Spent_Low', 'Income_Low'})","frozenset({'NumWebPurchases_Low', 'Recency_Med', 'Response_0'})",0.071875,0.27241962774957695,2.6302584748235014
"frozenset({'Recency_Med', 'Total_Spent_Low'})","frozenset({'NumWebPurchases_Low', 'Response_0', 'Income_Low'})",0.071875,0.6338582677165354,2.9518555502807473
"frozenset({'Total_Spent_Low', 'Response_0'})","frozenset({'NumWebPurchases_Low', 'Recency_Med', 'Income_Low'})",0.071875,0.23265895953757224,2.8323699421965314
"frozenset({'Recency_Med', 'Income_Low'})","frozenset({'NumWebPurchases_Low', 'Total_Spent_Low', 'Response_0'})",0.071875,0.6338582677165354,2.370354790793054
"frozenset({'Response_0', 'Income_Low'})","frozenset({'NumWebPurchases_Low', 'Total_Spent_Low', 'Recency_Med'})",0.071875,0.2435703479576399,2.561490983216495
"frozenset({'Recency_Med', 'Response_0'})","frozenset({'NumWebPurchases_Low', 'Total_Spent_Low', 'Income_Low'})",0.071875,0.2531446540880503,1.1455434851661268
frozenset({'NumWebPurchases_Low'}),"frozenset({'Recency_Med', 'Total_Spent_Low', 'Response_0', 'Income_Low'})",0.071875,0.2074742268041237,2.3955787012434904
frozenset({'Total_Spent_Low'}),"frozenset({'NumWebPurchases_Low', 'Recency_Med', 'Response_0', 'Income_Low'})",0.071875,0.21524064171122995,2.8361119849009127
frozenset({'Income_Low'}),"frozenset({'NumWebPurchases_Low', 'Total_Spent_Low', 'Recency_Med', 'Response_0'})",0.071875,0.21552878179384202,2.413922356091031
frozenset({'Recency_Med'}),"frozenset({'NumWebPurchases_Low', 'Total_Spent_Low', 'Response_0', 'Income_Low'})",0.071875,0.22024623803009574,1.0819113447092423
frozenset({'Response_0'}),"frozenset({'NumWebPurchases_Low', 'Total_Spent_Low', 'Recency_Med', 'Income_Low'})",0.071875,0.08447009443861489,1.0874311008189503
"frozenset({'Customer_Seniority_High', 'NumWebPurchases_Low', 'Total_Spent_Low', 'Income_Low'})",frozenset({'Engagement_Score_Low'}),0.06383928571428571,0.9930555555555556,2.5509683995922527
"frozenset({'Engagement_Score_Low', 'NumWebPurchases_Low', 'Total_Spent_Low', 'Customer_Seniority_High'})",frozenset({'Income_Low'}),0.06383928571428571,0.9050632911392404,2.7139782759730906
"frozenset({'Engagement_Score_Low', 'NumWebPurchases_Low', 'Customer_Seniority_High', 'Income_Low'})",frozenset({'Total_Spent_Low'}),0.06383928571428571,0.9407894736842105,2.8173374613003097
"frozenset({'Engagement_Score_Low', 'Customer_Seniority_High', 'Total_Spent_Low', 'Income_Low'})",frozenset({'NumWebPurchases_Low'}),0.06383928571428571,0.9533333333333333,2.751890034364261
"frozenset({'NumWebPurchases_Low', 'Total_Spent_Low', 'Income_Low'})","frozenset({'Engagement_Score_Low', 'Customer_Seniority_High'})",0.06383928571428571,0.28888888888888886,3.3015873015873014
"frozenset({'NumWebPurchases_Low', 'Total_Spent_Low', 'Customer_Seniority_High'})","frozenset({'Engagement_Score_Low', 'Income_Low'})",0.06383928571428571,0.8993710691823898,3.3520652162538327
"frozenset({'Engagement_Score_Low', 'NumWebPurchases_Low', 'Total_Spent_Low'})","frozenset({'Customer_Seniority_High', 'Income_Low'})",0.06383928571428571,0.22484276729559746,1.9597190612534565
"frozenset({'NumWebPurchases_Low', 'Customer_Seniority_High', 'Income_Low'})","frozenset({'Engagement_Score_Low', 'Total_Spent_Low'})",0.06383928571428571,0.9166666666666665,2.8360957642725593
"frozenset({'Engagement_Score_Low', 'NumWebPurchases_Low', 'Income_Low'})","frozenset({'Total_Spent_Low', 'Customer_Seniority_High'})",0.06383928571428571,0.2787524366471735,3.357018591879939
"frozenset({'Engagement_Score_Low', 'NumWebPurchases_Low', 'Customer_Seniority_High'})","frozenset({'Total_Spent_Low', 'Income_Low'})",0.06383928571428571,0.8411764705882353,3.188215387677914
"frozenset({'Customer_Seniority_High', 'Total_Spent_Low', 'Income_Low'})","frozenset({'Engagement_Score_Low', 'NumWebPurchases_Low'})",0.06383928571428571,0.8666666666666666,2.749763928234183
"frozenset({'Engagement_Score_Low', 'Total_Spent_Low', 'Income_Low'})","frozenset({'NumWebPurchases_Low', 'Customer_Seniority_High'})",0.06383928571428571,0.25220458553791886,2.9120529464172074
"frozenset({'Engagement_Score_Low', 'Total_Spent_Low', 'Customer_Seniority_High'})","frozenset({'NumWebPurchases_Low', 'Income_Low'})",0.06383928571428571,0.8362573099415204,3.59542490262765
"frozenset({'Engagement_Score_Low', 'Customer_Seniority_High', 'Income_Low'})","frozenset({'NumWebPurchases_Low', 'Total_Spent_Low'})",0.06383928571428571,0.871951219512195,3.051829268292683
"frozenset({'NumWebPurchases_Low', 'Total_Spent_Low'})","frozenset({'Engagement_Score_Low', 'Customer_Seniority_High', 'Income_Low'})",0.06383928571428571,0.22343749999999998,3.0518292682926824
"frozenset({'NumWebPurchases_Low', 'Income_Low'})","frozenset({'Engagement_Score_Low', 'Total_Spent_Low', 'Customer_Seniority_High'})",0.06383928571428571,0.27447216890595005,3.5954249026276495
"frozenset({'NumWebPurchases_Low', 'Customer_Seniority_High'})","frozenset({'Engagement_Score_Low', 'Total_Spent_Low', 'Income_Low'})",0.06383928571428571,0.7371134020618556,2.9120529464172074
"frozenset({'Engagement_Score_Low', 'NumWebPurchases_Low'})","frozenset({'Customer_Seniority_High', 'Total_Spent_Low', 'Income_Low'})",0.06383928571428571,0.20254957507082152,2.749763928234183
"frozenset({'Total_Spent_Low', 'Income_Low'})","frozenset({'Engagement_Score_Low', 'NumWebPurchases_Low', 'Customer_Seniority_High'})",0.06383928571428571,0.2419627749576988,3.188215387677914
"frozenset({'Total_Spent_Low', 'Customer_Seniority_High'})","frozenset({'Engagement_Score_Low', 'NumWebPurchases_Low', 'Income_Low'})",0.06383928571428571,0.7688172043010753,3.357018591879939
"frozenset({'Engagement_Score_Low', 'Total_Spent_Low'})","frozenset({'NumWebPurchases_Low', 'Customer_Seniority_High', 'Income_Low'})",0.06383928571428571,0.1975138121546961,2.8360957642725593
"frozenset({'Customer_Seniority_High', 'Income_Low'})","frozenset({'Engagement_Score_Low', 'NumWebPurchases_Low', 'Total_Spent_Low'})",0.06383928571428571,0.556420233463035,1.9597190612534567
"frozenset({'Engagement_Score_Low', 'Income_Low'})","frozenset({'NumWebPurchases_Low', 'Total_Spent_Low', 'Customer_Seniority_High'})",0.06383928571428571,0.237936772046589,3.3520652162538327
"frozenset({'Engagement_Score_Low', 'Customer_Seniority_High'})","frozenset({'NumWebPurchases_Low', 'Total_Spent_Low', 'Income_Low'})",0.06383928571428571,0.7295918367346939,3.3015873015873014
frozenset({'NumWebPurchases_Low'}),"frozenset({'Engagement_Score_Low', 'Customer_Seniority_High', 'Total_Spent_Low', 'Income_Low'})",0.06383928571428571,0.1842783505154639,2.751890034364261
frozenset({'Total_Spent_Low'}),"frozenset({'Engagement_Score_Low', 'NumWebPurchases_Low', 'Customer_Seniority_High', 'Income_Low'})",0.06383928571428571,0.19117647058823528,2.8173374613003097
frozenset({'Income_Low'}),"frozenset({'Engagement_Score_Low', 'NumWebPurchases_Low', 'Total_Spent_Low', 'Customer_Seniority_High'})",0.06383928571428571,0.19143239625167335,2.7139782759730906
frozenset({'Engagement_Score_Low'}),"frozenset({'Customer_Seniority_High', 'NumWebPurchases_Low', 'Total_Spent_Low', 'Income_Low'})",0.06383928571428571,0.16399082568807338,2.5509683995922527
"frozenset({'NumWebPurchases_Low', 'Total_Spent_Low', 'Customer_Seniority_Low', 'Income_Low'})",frozenset({'Engagement_Score_Low'}),0.08125,0.9837837837837838,2.5271510042152245
"frozenset({'Engagement_Score_Low', 'NumWebPurchases_Low', 'Total_Spent_Low', 'Income_Low'})",frozenset({'Customer_Seniority_Low'}),0.08125,0.37067209775967414,1.102663345261182
"frozenset({'Engagement_Score_Low', 'NumWebPurchases_Low', 'Total_Spent_Low', 'Customer_Seniority_Low'})",frozenset({'Income_Low'}),0.08125,0.6867924528301887,2.0594579576166305
"frozenset({'Engagement_Score_Low', 'NumWebPurchases_Low', 'Customer_Seniority_Low', 'Income_Low'})",frozenset({'Total_Spent_Low'}),0.08125,0.9891304347826088,2.962101836782144
"frozenset({'Engagement_Score_Low', 'Total_Spent_Low', 'Customer_Seniority_Low', 'Income_Low'})",frozenset({'NumWebPurchases_Low'}),0.08125,0.8125,2.345360824742268
"frozenset({'NumWebPurchases_Low', 'Total_Spent_Low', 'Income_Low'})","frozenset({'Engagement_Score_Low', 'Customer_Seniority_Low'})",0.08125,0.3676767676767677,2.144781144781145
"frozenset({'NumWebPurchases_Low', 'Total_Spent_Low', 'Customer_Seniority_Low'})","frozenset({'Engagement_Score_Low', 'Income_Low'})",0.08125,0.6791044776119403,2.5311048749596443
"frozenset({'Engagement_Score_Low', 'NumWebPurchases_Low', 'Total_Spent_Low'})","frozenset({'Customer_Seniority_Low', 'Income_Low'})",0.08125,0.2861635220125786,2.6378859642311774
"frozenset({'NumWebPurchases_Low', 'Customer_Seniority_Low', 'Income_Low'})","frozenset({'Engagement_Score_Low', 'Total_Spent_Low'})",0.08125,0.9680851063829788,2.9951804396379456
"frozenset({'Engagement_Score_Low', 'NumWebPurchases_Low', 'Income_Low'})","frozenset({'Total_Spent_Low', 'Customer_Seniority_Low'})",0.08125,0.354775828460039,2.5069332988974367
